age18-49,2021-06-09,71538
age50-64,2021-06-09,21517
age65,2021-06-09,8357
age12-17,2021-06-09,57457
age5-11,2021-06-09,55
age18-49,2021-06-08,73772
age50-64,2021-06-08,22749
age65,2021-06-08,8654
age12-17,2021-06-08,59066
age5-11,2021-06-08,72
age18-49,2021-06-07,61190
age50-64,2021-06-07,19069
age65,2021-06-07,7024
age12-17,2021-06-07,54432
age5-11,2021-06-07,60
age18-49,2021-06-06,24704
age50-64,2021-06-06,7293
age65,2021-06-06,1956
age12-17,2021-06-06,32267
age5-11,2021-06-06,50
age18-49,2021-06-05,64873
age50-64,2021-06-05,20489
age65,2021-06-05,5812
age12-17,2021-06-05,71838
age5-11,2021-06-05,84
age18-49,2021-06-04,90281
age50-64,2021-06-04,29947
age65,2021-06-04,9769
age12-17,2021-06-04,77214
age5-11,2021-06-04,84
age18-49,2021-06-03,81601
age50-64,2021-06-03,25936
age65,2021-06-03,9527
age12-17,2021-06-03,60496
age5-11,2021-06-03,81
age18-49,2021-06-02,86141
age50-64,2021-06-02,27267
age65,2021-06-02,9940
age12-17,2021-06-02,25021
age5-11,2021-06-02,40
age18-49,2021-06-01,105797
age50-64,2021-06-01,34255
age65,2021-06-01,12102
age12-17,2021-06-01,23532
age5-11,2021-06-01,37
age18-49,2021-05-31,13219
age50-64,2021-05-31,4281
age65,2021-05-31,1511
age12-17,2021-05-31,2092
age5-11,2021-05-31,1
age18-49,2021-05-30,29945
age50-64,2021-05-30,9194
age65,2021-05-30,2526
age12-17,2021-05-30,7459
age5-11,2021-05-30,8
age18-49,2021-05-29,65710
age50-64,2021-05-29,20980
age65,2021-05-29,5839
age12-17,2021-05-29,18472
age5-11,2021-05-29,15
age18-49,2021-05-28,114765
age50-64,2021-05-28,37418
age65,2021-05-28,11694
age12-17,2021-05-28,32649
age5-11,2021-05-28,43
age18-49,2021-05-27,107346
age50-64,2021-05-27,33668
age65,2021-05-27,11812
age12-17,2021-05-27,26415
age5-11,2021-05-27,37
age18-49,2021-05-26,114870
age50-64,2021-05-26,35011
age65,2021-05-26,12061
age12-17,2021-05-26,30146
age5-11,2021-05-26,44
age18-49,2021-05-25,118816
age50-64,2021-05-25,37608
age65,2021-05-25,12636
age12-17,2021-05-25,28135
age5-11,2021-05-25,33
age18-49,2021-05-24,106957
age50-64,2021-05-24,34189
age65,2021-05-24,11031
age12-17,2021-05-24,26038
age5-11,2021-05-24,45
age18-49,2021-05-23,54341
age50-64,2021-05-23,15938
age65,2021-05-23,4131
age12-17,2021-05-23,19466
age5-11,2021-05-23,18
age18-49,2021-05-22,118935
age50-64,2021-05-22,36711
age65,2021-05-22,9267
age12-17,2021-05-22,47622
age5-11,2021-05-22,43
age18-49,2021-05-21,173157
age50-64,2021-05-21,54114
age65,2021-05-21,15621
age12-17,2021-05-21,51776
age5-11,2021-05-21,58
age18-49,2021-05-20,161719
age50-64,2021-05-20,50119
age65,2021-05-20,15846
age12-17,2021-05-20,47997
age5-11,2021-05-20,41
age18-49,2021-05-19,163969
age50-64,2021-05-19,48830
age65,2021-05-19,15564
age12-17,2021-05-19,58996
age5-11,2021-05-19,66
age18-49,2021-05-18,171628
age50-64,2021-05-18,51075
age65,2021-05-18,15928
age12-17,2021-05-18,54656
age5-11,2021-05-18,70
age18-49,2021-05-17,142586
age50-64,2021-05-17,42562
age65,2021-05-17,12662
age12-17,2021-05-17,51718
age5-11,2021-05-17,60
age18-49,2021-05-16,78288
age50-64,2021-05-16,20651
age65,2021-05-16,4657
age12-17,2021-05-16,42740
age5-11,2021-05-16,53
age18-49,2021-05-15,154714
age50-64,2021-05-15,45071
age65,2021-05-15,10897
age12-17,2021-05-15,79750
age5-11,2021-05-15,79
age18-49,2021-05-14,201037
age50-64,2021-05-14,60417
age65,2021-05-14,16415
age12-17,2021-05-14,77170
age5-11,2021-05-14,88
age18-49,2021-05-13,187798
age65,2021-05-13,16172
age50-64,2021-05-13,55384
age12-17,2021-05-13,69603
age5-11,2021-05-13,102
age18-49,2021-05-12,181773
age65,2021-05-12,16936
age50-64,2021-05-12,59321
age12-17,2021-05-12,24277
age5-11,2021-05-12,34
age18-49,2021-05-11,187908
age65,2021-05-11,17248
age50-64,2021-05-11,63491
age12-17,2021-05-11,17041
age5-11,2021-05-11,19
age18-49,2021-05-10,141238
age65,2021-05-10,12894
age50-64,2021-05-10,48714
age12-17,2021-05-10,12525
age5-11,2021-05-10,16
age18-49,2021-05-09,69218
age65,2021-05-09,3874
age50-64,2021-05-09,17619
age12-17,2021-05-09,8822
age5-11,2021-05-09,2
age18-49,2021-05-08,159786
age65,2021-05-08,10756
age50-64,2021-05-08,52715
age12-17,2021-05-08,19550
age5-11,2021-05-08,6
age18-49,2021-05-07,238576
age65,2021-05-07,19363
age50-64,2021-05-07,86482
age12-17,2021-05-07,21843
age5-11,2021-05-07,24
age18-49,2021-05-06,239560
age65,2021-05-06,21048
age50-64,2021-05-06,87875
age12-17,2021-05-06,20502
age5-11,2021-05-06,19
age18-49,2021-05-05,215326
age65,2021-05-05,22295
age50-64,2021-05-05,96487
age12-17,2021-05-05,17064
age5-11,2021-05-05,32
age18-49,2021-05-04,202459
age65,2021-05-04,21987
age50-64,2021-05-04,101246
age12-17,2021-05-04,13282
age5-11,2021-05-04,31
age18-49,2021-05-03,146767
age65,2021-05-03,16383
age50-64,2021-05-03,85505
age12-17,2021-05-03,9980
age5-11,2021-05-03,24
age18-49,2021-05-02,74926
age65,2021-05-02,6190
age50-64,2021-05-02,34210
age12-17,2021-05-02,6802
age5-11,2021-05-02,7
age18-49,2021-05-01,154979
age65,2021-05-01,13970
age50-64,2021-05-01,79711
age12-17,2021-05-01,14846
age5-11,2021-05-01,6
age18-49,2021-04-30,229271
age65,2021-04-30,24710
age50-64,2021-04-30,128594
age12-17,2021-04-30,16855
age5-11,2021-04-30,23
age18-49,2021-04-29,214741
age65,2021-04-29,26085
age50-64,2021-04-29,129307
age12-17,2021-04-29,14866
age5-11,2021-04-29,33
age18-49,2021-04-28,216157
age65,2021-04-28,26413
age50-64,2021-04-28,116568
age12-17,2021-04-28,15014
age5-11,2021-04-28,52
age18-49,2021-04-27,220370
age65,2021-04-27,26891
age50-64,2021-04-27,127400
age12-17,2021-04-27,13205
age5-11,2021-04-27,47
age18-49,2021-04-26,180680
age65,2021-04-26,21920
age50-64,2021-04-26,102358
age12-17,2021-04-26,11790
age5-11,2021-04-26,42
age18-49,2021-04-25,95764
age65,2021-04-25,7898
age50-64,2021-04-25,43005
age12-17,2021-04-25,9782
age5-11,2021-04-25,2
age18-49,2021-04-24,202248
age65,2021-04-24,17824
age50-64,2021-04-24,101035
age12-17,2021-04-24,18986
age5-11,2021-04-24,7
age18-49,2021-04-23,272204
age65,2021-04-23,29696
age50-64,2021-04-23,145935
age12-17,2021-04-23,18416
age5-11,2021-04-23,36
age18-49,2021-04-22,274474
age65,2021-04-22,31265
age50-64,2021-04-22,151034
age12-17,2021-04-22,17247
age5-11,2021-04-22,47
age18-49,2021-04-21,278376
age65,2021-04-21,30562
age50-64,2021-04-21,126289
age12-17,2021-04-21,20916
age5-11,2021-04-21,36
age18-49,2021-04-20,264660
age65,2021-04-20,28903
age50-64,2021-04-20,118962
age12-17,2021-04-20,16871
age5-11,2021-04-20,32
age18-49,2021-04-19,200699
age65,2021-04-19,23560
age50-64,2021-04-19,93950
age12-17,2021-04-19,13038
age5-11,2021-04-19,32
age18-49,2021-04-18,107017
age65,2021-04-18,8264
age50-64,2021-04-18,43701
age12-17,2021-04-18,9411
age5-11,2021-04-18,4
age18-49,2021-04-17,226182
age65,2021-04-17,20737
age50-64,2021-04-17,91295
age12-17,2021-04-17,19411
age5-11,2021-04-17,24
age18-49,2021-04-16,307996
age65,2021-04-16,34066
age50-64,2021-04-16,134197
age12-17,2021-04-16,19489
age5-11,2021-04-16,53
age18-49,2021-04-15,319612
age65,2021-04-15,36727
age50-64,2021-04-15,133867
age12-17,2021-04-15,19037
age5-11,2021-04-15,34
age18-49,2021-04-14,276825
age65,2021-04-14,36140
age50-64,2021-04-14,141755
age12-17,2021-04-14,14120
age5-11,2021-04-14,33
age18-49,2021-04-13,261693
age65,2021-04-13,35671
age50-64,2021-04-13,140333
age12-17,2021-04-13,11087
age5-11,2021-04-13,36
age18-49,2021-04-12,193846
age65,2021-04-12,32137
age50-64,2021-04-12,119921
age12-17,2021-04-12,7620
age5-11,2021-04-12,21
age18-49,2021-04-11,115317
age65,2021-04-11,13247
age50-64,2021-04-11,62194
age12-17,2021-04-11,5038
age5-11,2021-04-11,1
age18-49,2021-04-10,215204
age65,2021-04-10,32943
age50-64,2021-04-10,129226
age12-17,2021-04-10,7515
age5-11,2021-04-10,3
age18-49,2021-04-09,276340
age65,2021-04-09,48877
age50-64,2021-04-09,181144
age12-17,2021-04-09,9823
age5-11,2021-04-09,16
age18-49,2021-04-08,265557
age65,2021-04-08,53157
age50-64,2021-04-08,192327
age12-17,2021-04-08,9111
age5-11,2021-04-08,31
age18-49,2021-04-07,249173
age65,2021-04-07,50385
age50-64,2021-04-07,185373
age12-17,2021-04-07,8283
age5-11,2021-04-07,13
age18-49,2021-04-06,230465
age65,2021-04-06,52181
age50-64,2021-04-06,186981
age12-17,2021-04-06,6885
age5-11,2021-04-06,11
age65,2021-04-05,43075
age18-49,2021-04-05,172057
age50-64,2021-04-05,150896
age12-17,2021-04-05,4766
age5-11,2021-04-05,4
age65,2021-04-04,13229
age18-49,2021-04-04,71534
age50-64,2021-04-04,50039
age12-17,2021-04-04,1848
age5-11,2021-04-04,3
age65,2021-04-03,35206
age18-49,2021-04-03,172378
age50-64,2021-04-03,130447
age12-17,2021-04-03,4804
age5-11,2021-04-03,6
age65,2021-04-02,62133
age18-49,2021-04-02,234166
age50-64,2021-04-02,193787
age12-17,2021-04-02,5789
age5-11,2021-04-02,21
age65,2021-04-01,70286
age18-49,2021-04-01,232182
age50-64,2021-04-01,207007
age12-17,2021-04-01,6164
age5-11,2021-04-01,14
age65,2021-03-31,71724
age18-49,2021-03-31,220563
age50-64,2021-03-31,146449
age12-17,2021-03-31,5981
age5-11,2021-03-31,15
age65,2021-03-30,70150
age18-49,2021-03-30,205667
age50-64,2021-03-30,137069
age12-17,2021-03-30,5278
age5-11,2021-03-30,9
age65,2021-03-29,56028
age18-49,2021-03-29,162660
age50-64,2021-03-29,104089
age12-17,2021-03-29,4003
age5-11,2021-03-29,6
age65,2021-03-28,27568
age18-49,2021-03-28,93442
age50-64,2021-03-28,53272
age12-17,2021-03-28,2624
age5-11,2021-03-28,8
age65,2021-03-27,56810
age18-49,2021-03-27,165318
age50-64,2021-03-27,101317
age12-17,2021-03-27,3554
age5-11,2021-03-27,6
age65,2021-03-26,85760
age18-49,2021-03-26,223972
age50-64,2021-03-26,141552
age12-17,2021-03-26,4395
age5-11,2021-03-26,9
age65,2021-03-25,81178
age18-49,2021-03-25,213240
age50-64,2021-03-25,140513
age12-17,2021-03-25,3889
age5-11,2021-03-25,10
age65,2021-03-24,77622
age18-49,2021-03-24,196521
age50-64,2021-03-24,128087
age12-17,2021-03-24,3741
age5-11,2021-03-24,13
age65,2021-03-23,71389
age18-49,2021-03-23,178405
age50-64,2021-03-23,121497
age12-17,2021-03-23,2968
age5-11,2021-03-23,9
age65,2021-03-22,55085
age18-49,2021-03-22,133048
age50-64,2021-03-22,94370
age12-17,2021-03-22,2548
age5-11,2021-03-22,10
age65,2021-03-21,22135
age18-49,2021-03-21,77112
age50-64,2021-03-21,50285
age12-17,2021-03-21,1575
age5-11,2021-03-21,6
age65,2021-03-20,62605
age18-49,2021-03-20,144004
age50-64,2021-03-20,100297
age12-17,2021-03-20,2314
age5-11,2021-03-20,8
age65,2021-03-19,102527
age18-49,2021-03-19,194234
age50-64,2021-03-19,131771
age12-17,2021-03-19,2625
age5-11,2021-03-19,6
age65,2021-03-18,111762
age18-49,2021-03-18,178490
age50-64,2021-03-18,130085
age12-17,2021-03-18,2379
age5-11,2021-03-18,13
age65,2021-03-17,108724
age18-49,2021-03-17,171211
age50-64,2021-03-17,124204
age12-17,2021-03-17,2329
age5-11,2021-03-17,15
age65,2021-03-16,119543
age18-49,2021-03-16,156770
age50-64,2021-03-16,110382
age12-17,2021-03-16,1901
age5-11,2021-03-16,14
age65,2021-03-15,98643
age18-49,2021-03-15,119066
age50-64,2021-03-15,84269
age12-17,2021-03-15,1615
age5-11,2021-03-15,15
age65,2021-03-14,49166
age18-49,2021-03-14,69389
age50-64,2021-03-14,42841
age12-17,2021-03-14,1038
age5-11,2021-03-14,2
age65,2021-03-13,96374
age18-49,2021-03-13,124240
age50-64,2021-03-13,76214
age12-17,2021-03-13,1378
age5-11,2021-03-13,10
age65,2021-03-12,148657
age18-49,2021-03-12,162466
age50-64,2021-03-12,103335
age12-17,2021-03-12,1435
age5-11,2021-03-12,25
age65,2021-03-11,143821
age18-49,2021-03-11,151839
age50-64,2021-03-11,99796
age12-17,2021-03-11,1339
age5-11,2021-03-11,14
age65,2021-03-10,128016
age18-49,2021-03-10,130351
age50-64,2021-03-10,82653
age12-17,2021-03-10,1241
age5-11,2021-03-10,16
age65,2021-03-09,120205
age18-49,2021-03-09,117113
age50-64,2021-03-09,72070
age12-17,2021-03-09,1183
age5-11,2021-03-09,39
age65,2021-03-08,82590
age18-49,2021-03-08,96014
age50-64,2021-03-08,57459
age12-17,2021-03-08,1118
age5-11,2021-03-08,4
age65,2021-03-07,50608
age18-49,2021-03-07,58232
age50-64,2021-03-07,32456
age12-17,2021-03-07,756
age5-11,2021-03-07,4
age65,2021-03-06,102273
age18-49,2021-03-06,107958
age50-64,2021-03-06,64543
age12-17,2021-03-06,951
age5-11,2021-03-06,8
age65,2021-03-05,148800
age18-49,2021-03-05,137717
age50-64,2021-03-05,81480
age12-17,2021-03-05,963
age5-11,2021-03-05,12
age65,2021-03-04,173028
age18-49,2021-03-04,130084
age50-64,2021-03-04,78709
age12-17,2021-03-04,1013
age5-11,2021-03-04,17
age65,2021-03-03,170784
age18-49,2021-03-03,118578
age50-64,2021-03-03,72949
age12-17,2021-03-03,742
age5-11,2021-03-03,10
age65,2021-03-02,155400
age18-49,2021-03-02,102295
age50-64,2021-03-02,63274
age12-17,2021-03-02,648
age5-11,2021-03-02,8
age65,2021-03-01,134934
age18-49,2021-03-01,81569
age50-64,2021-03-01,51004
age12-17,2021-03-01,470
age5-11,2021-03-01,25
age65,2021-02-28,81419
age18-49,2021-02-28,41394
age50-64,2021-02-28,24200
age12-17,2021-02-28,323
age5-11,2021-02-28,6
age65,2021-02-27,154851
age18-49,2021-02-27,71957
age50-64,2021-02-27,47251
age12-17,2021-02-27,478
age5-11,2021-02-27,9
age65,2021-02-26,209982
age18-49,2021-02-26,106445
age50-64,2021-02-26,67696
age12-17,2021-02-26,522
age5-11,2021-02-26,18
age65,2021-02-25,201675
age18-49,2021-02-25,88010
age50-64,2021-02-25,59492
age12-17,2021-02-25,452
age5-11,2021-02-25,15
age65,2021-02-24,184164
age18-49,2021-02-24,73684
age50-64,2021-02-24,49973
age12-17,2021-02-24,402
age5-11,2021-02-24,11
age65,2021-02-23,151123
age18-49,2021-02-23,58385
age50-64,2021-02-23,38683
age12-17,2021-02-23,280
age5-11,2021-02-23,10
age65,2021-02-22,105624
age18-49,2021-02-22,45323
age50-64,2021-02-22,29336
age12-17,2021-02-22,268
age5-11,2021-02-22,12
age65,2021-02-21,59057
age18-49,2021-02-21,20411
age50-64,2021-02-21,12899
age12-17,2021-02-21,156
age5-11,2021-02-21,6
age65,2021-02-20,100657
age18-49,2021-02-20,36878
age50-64,2021-02-20,26549
age12-17,2021-02-20,280
age5-11,2021-02-20,10
age65,2021-02-19,156927
age18-49,2021-02-19,67607
age50-64,2021-02-19,43190
age12-17,2021-02-19,299
age5-11,2021-02-19,12
age65,2021-02-18,179685
age18-49,2021-02-18,65291
age50-64,2021-02-18,42728
age12-17,2021-02-18,288
age5-11,2021-02-18,17
age65,2021-02-17,175740
age18-49,2021-02-17,58557
age50-64,2021-02-17,38425
age12-17,2021-02-17,256
age5-11,2021-02-17,8
age65,2021-02-16,168657
age18-49,2021-02-16,56004
age50-64,2021-02-16,37853
age12-17,2021-02-16,222
age5-11,2021-02-16,8
age65,2021-02-15,100443
age18-49,2021-02-15,28791
age50-64,2021-02-15,19571
age12-17,2021-02-15,158
age5-11,2021-02-15,12
age65,2021-02-14,70746
age18-49,2021-02-14,16793
age50-64,2021-02-14,11658
age12-17,2021-02-14,94
age5-11,2021-02-14,2
age65,2021-02-13,113197
age18-49,2021-02-13,36882
age50-64,2021-02-13,23587
age12-17,2021-02-13,130
age5-11,2021-02-13,1
age65,2021-02-12,163673
age18-49,2021-02-12,75982
age50-64,2021-02-12,45534
age12-17,2021-02-12,240
age5-11,2021-02-12,22
age65,2021-02-11,162067
age18-49,2021-02-11,71194
age50-64,2021-02-11,44174
age12-17,2021-02-11,258
age5-11,2021-02-11,13
age65,2021-02-10,145309
age18-49,2021-02-10,73252
age50-64,2021-02-10,42350
age12-17,2021-02-10,256
age5-11,2021-02-10,8
age65,2021-02-09,122787
age18-49,2021-02-09,61056
age50-64,2021-02-09,37378
age12-17,2021-02-09,215
age5-11,2021-02-09,12
age65,2021-02-08,112526
age18-49,2021-02-08,49225
age50-64,2021-02-08,29712
age12-17,2021-02-08,173
age5-11,2021-02-08,12
age65,2021-02-07,47138
age18-49,2021-02-07,14736
age50-64,2021-02-07,9033
age12-17,2021-02-07,77
age5-11,2021-02-07,3
age65,2021-02-06,106489
age18-49,2021-02-06,35870
age50-64,2021-02-06,21498
age12-17,2021-02-06,164
age5-11,2021-02-06,3
age65,2021-02-05,142765
age18-49,2021-02-05,75085
age50-64,2021-02-05,42962
age12-17,2021-02-05,194
age5-11,2021-02-05,13
age65,2021-02-04,141403
age18-49,2021-02-04,61844
age50-64,2021-02-04,37442
age12-17,2021-02-04,162
age5-11,2021-02-04,16
age65,2021-02-03,133103
age18-49,2021-02-03,57010
age50-64,2021-02-03,33693
age12-17,2021-02-03,192
age5-11,2021-02-03,18
age65,2021-02-02,120309
age18-49,2021-02-02,48441
age50-64,2021-02-02,29394
age12-17,2021-02-02,177
age5-11,2021-02-02,19
age65,2021-02-01,104382
age18-49,2021-02-01,42995
age50-64,2021-02-01,26000
age12-17,2021-02-01,137
age5-11,2021-02-01,15
age18-49,2021-01-31,10741
age65,2021-01-31,56820
age50-64,2021-01-31,7086
age12-17,2021-01-31,46
age5-11,2021-01-31,1
age18-49,2021-01-30,23811
age65,2021-01-30,93421
age50-64,2021-01-30,14484
age12-17,2021-01-30,125
age5-11,2021-01-30,1
age18-49,2021-01-29,49468
age65,2021-01-29,116350
age50-64,2021-01-29,28824
age12-17,2021-01-29,131
age5-11,2021-01-29,8
age18-49,2021-01-28,47440
age65,2021-01-28,123264
age50-64,2021-01-28,28845
age12-17,2021-01-28,145
age5-11,2021-01-28,5
age18-49,2021-01-27,49003
age65,2021-01-27,114470
age50-64,2021-01-27,29517
age12-17,2021-01-27,133
age5-11,2021-01-27,9
age18-49,2021-01-26,45807
age65,2021-01-26,105504
age50-64,2021-01-26,28693
age12-17,2021-01-26,126
age5-11,2021-01-26,7
age18-49,2021-01-25,41064
age65,2021-01-25,88182
age50-64,2021-01-25,24932
age12-17,2021-01-25,111
age5-11,2021-01-25,11
age18-49,2021-01-24,12730
age65,2021-01-24,42958
age50-64,2021-01-24,7564
age12-17,2021-01-24,50
age5-11,2021-01-24,13
age18-49,2021-01-23,27605
age65,2021-01-23,73187
age50-64,2021-01-23,15878
age12-17,2021-01-23,81
age5-11,2021-01-23,15
age18-49,2021-01-22,49402
age65,2021-01-22,101169
age50-64,2021-01-22,28472
age12-17,2021-01-22,125
age5-11,2021-01-22,8
age18-49,2021-01-21,50235
age65,2021-01-21,105456
age50-64,2021-01-21,29620
age12-17,2021-01-21,150
age5-11,2021-01-21,16
age18-49,2021-01-20,57550
age50-64,2021-01-20,31702
age65,2021-01-20,82310
age12-17,2021-01-20,203
age5-11,2021-01-20,7
age18-49,2021-01-19,55940
age50-64,2021-01-19,32040
age65,2021-01-19,62848
age12-17,2021-01-19,146
age5-11,2021-01-19,9
age18-49,2021-01-18,31258
age50-64,2021-01-18,17124
age65,2021-01-18,42850
age12-17,2021-01-18,111
age5-11,2021-01-18,7
age18-49,2021-01-17,15041
age50-64,2021-01-17,8037
age65,2021-01-17,26697
age12-17,2021-01-17,32
age5-11,2021-01-17,3
age18-49,2021-01-16,33486
age50-64,2021-01-16,15911
age65,2021-01-16,36242
age12-17,2021-01-16,91
age18-49,2021-01-15,69560
age50-64,2021-01-15,34839
age65,2021-01-15,45725
age12-17,2021-01-15,117
age5-11,2021-01-15,16
age18-49,2021-01-14,63568
age50-64,2021-01-14,32039
age65,2021-01-14,36279
age12-17,2021-01-14,92
age5-11,2021-01-14,9
age18-49,2021-01-13,67827
age50-64,2021-01-13,32270
age65,2021-01-13,26366
age12-17,2021-01-13,140
age5-11,2021-01-13,5
age18-49,2021-01-12,67911
age50-64,2021-01-12,32678
age65,2021-01-12,20966
age12-17,2021-01-12,118
age5-11,2021-01-12,4
age18-49,2021-01-11,62901
age50-64,2021-01-11,29809
age65,2021-01-11,18474
age12-17,2021-01-11,90
age5-11,2021-01-11,4
age18-49,2021-01-10,16003
age50-64,2021-01-10,6426
age65,2021-01-10,2948
age12-17,2021-01-10,20
age18-49,2021-01-09,29029
age50-64,2021-01-09,12527
age65,2021-01-09,5678
age12-17,2021-01-09,24
age5-11,2021-01-09,3
age18-49,2021-01-08,68435
age50-64,2021-01-08,32991
age65,2021-01-08,14101
age12-17,2021-01-08,58
age18-49,2021-01-07,58271
age50-64,2021-01-07,28580
age65,2021-01-07,13187
age12-17,2021-01-07,39
age5-11,2021-01-07,5
age18-49,2021-01-06,45536
age50-64,2021-01-06,22655
age65,2021-01-06,10689
age12-17,2021-01-06,46
age5-11,2021-01-06,3
age18-49,2021-01-05,33739
age50-64,2021-01-05,17392
age65,2021-01-05,9318
age12-17,2021-01-05,36
age18-49,2021-01-04,27606
age50-64,2021-01-04,13956
age65,2021-01-04,7698
age12-17,2021-01-04,42
age5-11,2021-01-04,6
age18-49,2021-01-03,4206
age50-64,2021-01-03,1608
age65,2021-01-03,960
age12-17,2021-01-03,8
age18-49,2021-01-02,10867
age50-64,2021-01-02,5326
age65,2021-01-02,3218
age12-17,2021-01-02,14
age5-11,2021-01-02,1
age18-49,2021-01-01,2697
age50-64,2021-01-01,1771
age65,2021-01-01,1969
age12-17,2021-01-01,29
age18-49,2020-12-31,18657
age50-64,2020-12-31,9204
age65,2020-12-31,3849
age12-17,2020-12-31,11
age18-49,2020-12-30,38760
age50-64,2020-12-30,19334
age65,2020-12-30,9532
age12-17,2020-12-30,79
age5-11,2020-12-30,7
age18-49,2020-12-29,32138
age50-64,2020-12-29,16545
age65,2020-12-29,6954
age12-17,2020-12-29,40
age5-11,2020-12-29,10
age18-49,2020-12-28,29359
age50-64,2020-12-28,14837
age65,2020-12-28,5073
age12-17,2020-12-28,30
age5-11,2020-12-28,2
age18-49,2020-12-27,6608
age50-64,2020-12-27,2724
age65,2020-12-27,686
age12-17,2020-12-27,6
age5-11,2020-12-27,1
age18-49,2020-12-26,10135
age50-64,2020-12-26,4395
age65,2020-12-26,1059
age12-17,2020-12-26,15
age18-49,2020-12-25,1545
age50-64,2020-12-25,682
age65,2020-12-25,272
age12-17,2020-12-25,2
age18-49,2020-12-24,15984
age50-64,2020-12-24,7473
age65,2020-12-24,2165
age12-17,2020-12-24,10
age18-49,2020-12-23,34077
age50-64,2020-12-23,15776
age65,2020-12-23,4292
age12-17,2020-12-23,39
age5-11,2020-12-23,2
age18-49,2020-12-22,34335
age50-64,2020-12-22,15717
age65,2020-12-22,3760
age12-17,2020-12-22,24
age5-11,2020-12-22,1
age18-49,2020-12-21,34100
age50-64,2020-12-21,15587
age65,2020-12-21,3609
age12-17,2020-12-21,14
age5-11,2020-12-21,3
age18-49,2020-12-20,13655
age50-64,2020-12-20,5428
age65,2020-12-20,1239
age12-17,2020-12-20,6
age18-49,2020-12-19,17832
age50-64,2020-12-19,7419
age65,2020-12-19,1906
age12-17,2020-12-19,10
age5-11,2020-12-19,1
age18-49,2020-12-18,31334
age50-64,2020-12-18,14689
age65,2020-12-18,3498
age12-17,2020-12-18,8
age5-11,2020-12-18,1
age18-49,2020-12-17,18635
age50-64,2020-12-17,8731
age65,2020-12-17,2182
age12-17,2020-12-17,7
age18-49,2020-12-16,6181
age50-64,2020-12-16,2806
age65,2020-12-16,720
age12-17,2020-12-16,12
age18-49,2020-12-15,960
age50-64,2020-12-15,348
age65,2020-12-15,104
age12-17,2020-12-15,10
age18-49,2020-12-14,44
age50-64,2020-12-14,44
age65,2020-12-14,17
age12-17,2020-12-14,7
age18-49,2020-12-13,23
age50-64,2020-12-13,16
age65,2020-12-13,12
age12-17,2020-12-13,1
age18-49,2020-12-12,49
age50-64,2020-12-12,23
age65,2020-12-12,7
age12-17,2020-12-12,1
age18-49,2020-12-11,38
age50-64,2020-12-11,22
age65,2020-12-11,15
age12-17,2020-12-11,1
age5-11,2020-12-11,1
age18-49,2020-12-10,30
age50-64,2020-12-10,22
age65,2020-12-10,19
age12-17,2020-12-10,3
age18-49,2020-12-09,19
age50-64,2020-12-09,12
age65,2020-12-09,12
age12-17,2020-12-09,3
age18-49,2020-12-08,52
age50-64,2020-12-08,29
age65,2020-12-08,20
age12-17,2020-12-08,3
age18-49,2020-12-07,35
age50-64,2020-12-07,30
age65,2020-12-07,12
age12-17,2020-12-07,5
age18-49,2020-12-06,15
age50-64,2020-12-06,11
age65,2020-12-06,9
age18-49,2020-12-05,15
age50-64,2020-12-05,16
age65,2020-12-05,10
age18-49,2020-12-04,27
age50-64,2020-12-04,18
age65,2020-12-04,13
age12-17,2020-12-04,5
age18-49,2020-12-03,48
age50-64,2020-12-03,37
age65,2020-12-03,22
age12-17,2020-12-03,10
age18-49,2020-12-02,46
age50-64,2020-12-02,31
age65,2020-12-02,18
age12-17,2020-12-02,11
age18-49,2020-12-01,172
age50-64,2020-12-01,139
age65,2020-12-01,87
age12-17,2020-12-01,6
age18-49,2020-11-30,7
age50-64,2020-11-30,8
age65,2020-11-30,10
age12-17,2020-11-30,3
age18-49,2020-11-29,1
age50-64,2020-11-29,2
age65,2020-11-29,1
age18-49,2020-11-28,5
age50-64,2020-11-28,6
age65,2020-11-28,2
age18-49,2020-11-27,4
age50-64,2020-11-27,6
age65,2020-11-27,5
age12-17,2020-11-27,1
age18-49,2020-11-26,4
age50-64,2020-11-26,1
age65,2020-11-26,3
age18-49,2020-11-25,3
age50-64,2020-11-25,6
age65,2020-11-25,6
age12-17,2020-11-25,3
age18-49,2020-11-24,7
age50-64,2020-11-24,11
age65,2020-11-24,6
age12-17,2020-11-24,8
age18-49,2020-11-23,10
age50-64,2020-11-23,7
age65,2020-11-23,8
age12-17,2020-11-23,5
age18-49,2020-11-22,12
age50-64,2020-11-22,10
age65,2020-11-22,8
age18-49,2020-11-21,3
age50-64,2020-11-21,2
age65,2020-11-21,4
age18-49,2020-11-20,20
age50-64,2020-11-20,14
age65,2020-11-20,6
age12-17,2020-11-20,3
age18-49,2020-11-19,5
age50-64,2020-11-19,9
age65,2020-11-19,9
age12-17,2020-11-19,1
age5-11,2020-11-19,1
age18-49,2020-11-18,14
age50-64,2020-11-18,5
age65,2020-11-18,7
age12-17,2020-11-18,4
age18-49,2020-11-17,11
age50-64,2020-11-17,7
age65,2020-11-17,2
age18-49,2020-11-16,19
age50-64,2020-11-16,9
age65,2020-11-16,2
age12-17,2020-11-16,1
age18-49,2020-11-15,11
age50-64,2020-11-15,4
age65,2020-11-15,1
age18-49,2020-11-14,11
